episode,win,reward,length,opponent
774,0,4385.012477541215,4039,random
775,0,699.0586218169016,2529,random
776,0,491.06730775834876,2345,random
777,0,6619.5457185036075,4865,random
778,0,997.2430516569384,2540,random
779,0,146.6653491934335,2154,random
780,0,1130.7295819786373,2716,random
781,0,840.3919005816207,2464,random
782,0,272.46982691619957,2219,random
783,0,535.5186896409596,2133,random
784,0,383.1352896513438,2077,random
785,0,3463.24699985725,3438,random
786,0,1073.861254158665,2260,random
787,0,1034.419496974084,2407,random
788,0,693.2507319410522,2431,random
789,0,3490.980755731142,3496,random
790,0,492.9659629877447,2349,random
791,0,113.50358547846558,2045,random
792,0,704.2225653990582,2400,random
793,0,224.81386549464654,2205,random
794,0,1141.0449704678397,2667,random
795,0,2719.57555316302,3540,random
796,0,108.01105840968985,2209,random
797,0,689.9090751839786,2545,random
798,0,708.4801776618974,2452,random
799,0,468.1254268847758,2325,random
800,0,165.09545521039976,2258,random
801,0,2638.1070037958816,3395,random
802,0,5995.6659648306895,4999,random
803,0,677.9258343698325,2456,random
804,0,602.143937983029,2395,random
805,0,1237.2486064206519,2725,random
806,0,707.8909683071913,2193,random
807,0,807.8160889922492,2225,random
808,0,6827.570758684896,5227,random
809,0,602.4466932422046,2346,random
