episode,win,reward,length,opponent
773,1,42.14060446340949,461,random
774,1,-2443.79536641344,2154,random
775,1,24.741273360855565,61,random
776,1,-255.05479251819122,1180,random
777,1,52.665046725836724,627,random
778,1,-2697.1188326304514,2442,random
779,1,25.832364629649888,157,random
780,1,26.193901655514537,859,random
781,1,-1596.5845382864868,1923,random
782,1,19.508831854445493,761,random
783,1,-1010.8372675631273,1369,random
784,1,-1409.4986495224198,1661,random
785,0,-3883.9966830207236,3203,random
786,1,12.534647771117346,556,random
787,0,-37.81310284802516,775,random
788,1,46.41852457726657,562,random
789,0,-1857.0507466390643,2486,random
790,1,15.737139444687186,565,random
791,1,32.55853438525929,402,random
792,1,-4534.590581444174,3741,random
793,1,22.47450342470925,174,random
794,1,-1234.7413744776288,1689,random
795,1,46.67619938099977,698,random
796,1,-615.1515263284442,1208,random
797,1,-2011.4339514482276,1926,random
798,1,39.4269172613227,348,random
799,1,-2565.4836724758047,2153,random
800,1,42.660411584491456,507,random
801,1,54.895877634743044,586,random
802,1,37.000930758198876,418,random
803,1,29.87941188048546,790,random
804,1,26.593377670038144,454,random
805,0,-452.48244477918877,1203,random
806,1,-315.5793384162588,983,random
